player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,rad_win
Weaver,Monkey King,Windranger,Morphling,Ancient Apparition,Pudge,Silencer,Shadow Fiend,Lina,Bloodseeker,True
Anti-Mage,Riki,Huskar,Omniknight,Vengeful Spirit,Kunkka,Windranger,Tiny,Keeper of the Light,Tidehunter,False
Doom,Phantom Assassin,Lion,Ursa,Venomancer,Timbersaw,Disruptor,Troll Warlord,Riki,Shadow Fiend,True
Shadow Fiend,Necrophos,Wraith King,Alchemist,Faceless Void,Nature's Prophet,Witch Doctor,Chaos Knight,Shadow Shaman,Sniper,True
Chaos Knight,Morphling,Keeper of the Light,Bristleback,Windranger,Invoker,Monkey King,Jakiro,Medusa,Pudge,False
Viper,Kunkka,Slark,Alchemist,Terrorblade,Warlock,Tinker,Bounty Hunter,Sniper,Doom,False
Spectre,Nature's Prophet,Lion,Bounty Hunter,Phantom Lancer,Puck,Kunkka,Ursa,Meepo,Night Stalker,True
Invoker,Anti-Mage,Slark,Centaur Warrunner,Mirana,Pudge,Lina,Clockwerk,Kunkka,Dragon Knight,True
Batrider,Chen,Sven,Windranger,Witch Doctor,Shadow Fiend,Shadow Demon,Phantom Assassin,Dark Seer,Morphling,True
Axe,Spirit Breaker,Viper,Leshrac,Alchemist,Ogre Magi,Brewmaster,Spectre,Visage,Elder Titan,True
Riki,Monkey King,Clinkz,Outworld Devourer,Sniper,Anti-Mage,Pudge,Drow Ranger,Shadow Shaman,Silencer,True
Undying,Monkey King,Dark Seer,Earth Spirit,Pugna,Sven,Lifestealer,Gyrocopter,Earthshaker,Sniper,False
Huskar,Slardar,Kunkka,Bloodseeker,Omniknight,Pudge,Lifestealer,Elder Titan,Sven,Wraith King,True
Legion Commander,Ursa,Skywrath Mage,Monkey King,Shadow Shaman,Invoker,Earthshaker,Broodmother,Anti-Mage,Earth Spirit,True
Zeus,Lone Druid,Medusa,Troll Warlord,Lycan,Morphling,Invoker,Treant Protector,Tiny,Io,True
Wraith King,Weaver,Rubick,Night Stalker,Disruptor,Ancient Apparition,Chen,Outworld Devourer,Alchemist,Kunkka,True
Windranger,Huskar,Warlock,Visage,Treant Protector,Earthshaker,Lifestealer,Axe,Phantom Assassin,Undying,False
Riki,Windranger,Anti-Mage,Kunkka,Monkey King,Faceless Void,Shadow Shaman,Weaver,Axe,Necrophos,True
Outworld Devourer,Undying,Venomancer,Bounty Hunter,Luna,Medusa,Zeus,Pugna,Sniper,Ogre Magi,True
Centaur Warrunner,Batrider,Abaddon,Night Stalker,Phantom Assassin,Lion,Terrorblade,Zeus,Drow Ranger,Tidehunter,True
Night Stalker,Naga Siren,Tidehunter,Clockwerk,Nyx Assassin,Dragon Knight,Pudge,Sand King,Sniper,Elder Titan,True
Legion Commander,Centaur Warrunner,Anti-Mage,Sniper,Pudge,Monkey King,Bounty Hunter,Bloodseeker,Clinkz,Shadow Shaman,False
Dark Seer,Witch Doctor,Meepo,Razor,Juggernaut,Tusk,Nyx Assassin,Arc Warden,Legion Commander,Faceless Void,True
Monkey King,Dazzle,Chaos Knight,Earthshaker,Necrophos,Phantom Assassin,Leshrac,Ember Spirit,Tiny,Undying,True
Clockwerk,Beastmaster,Luna,Ember Spirit,Pugna,Gyrocopter,Clinkz,Magnus,Ogre Magi,Juggernaut,False
Vengeful Spirit,Clockwerk,Naga Siren,Beastmaster,Oracle,Disruptor,Silencer,Elder Titan,Slardar,Abaddon,True
Tidehunter,Storm Spirit,Winter Wyvern,Io,Queen of Pain,Sniper,Meepo,Weaver,Troll Warlord,Lich,False
Io,Disruptor,Lifestealer,Winter Wyvern,Rubick,Kunkka,Chaos Knight,Legion Commander,Vengeful Spirit,Pudge,False
Troll Warlord,Mirana,Crystal Maiden,Chaos Knight,Night Stalker,Witch Doctor,Ursa,Sniper,Lion,Vengeful Spirit,True
Zeus,Naga Siren,Drow Ranger,Undying,Rubick,Legion Commander,Huskar,Lion,Outworld Devourer,Riki,True
Death Prophet,Clockwerk,Tusk,Wraith King,Shadow Shaman,Outworld Devourer,Luna,Mirana,Kunkka,Ancient Apparition,False
Lina,Bloodseeker,Ursa,Sven,Leshrac,Nature's Prophet,Weaver,Naga Siren,Batrider,Tidehunter,True
Viper,Axe,Monkey King,Shadow Shaman,Earthshaker,Huskar,Bristleback,Slardar,Mirana,Sniper,True
Clockwerk,Dark Seer,Mirana,Queen of Pain,Wraith King,Luna,Spectre,Drow Ranger,Sniper,Pudge,True
Kunkka,Leshrac,Magnus,Sven,Ancient Apparition,Dragon Knight,Sand King,Riki,Warlock,Faceless Void,True
Morphling,Wraith King,Gyrocopter,Crystal Maiden,Phantom Assassin,Troll Warlord,Clinkz,Venomancer,Phoenix,Terrorblade,True
Lone Druid,Nature's Prophet,Leshrac,Enigma,Axe,Oracle,Pudge,Io,Broodmother,Tidehunter,True
Clockwerk,Necrophos,Lina,Phantom Assassin,Omniknight,Shadow Fiend,Skywrath Mage,Faceless Void,Earthshaker,Slark,True
Phoenix,Undying,Weaver,Slark,Lina,Puck,Arc Warden,Enigma,Timbersaw,Phantom Assassin,False
Nyx Assassin,Phantom Lancer,Drow Ranger,Ember Spirit,Lion,Silencer,Weaver,Death Prophet,Phantom Assassin,Axe,False
Tiny,Phantom Assassin,Wraith King,Winter Wyvern,Nature's Prophet,Crystal Maiden,Troll Warlord,Sven,Broodmother,Lone Druid,False
Dark Seer,Crystal Maiden,Viper,Legion Commander,Silencer,Shadow Demon,Lina,Faceless Void,Tinker,Ogre Magi,True
Venomancer,Sand King,Kunkka,Necrophos,Batrider,Tidehunter,Skywrath Mage,Silencer,Rubick,Riki,True
Silencer,Anti-Mage,Enigma,Slark,Warlock,Spectre,Venomancer,Medusa,Terrorblade,Rubick,False
Tusk,Enchantress,Queen of Pain,Kunkka,Jakiro,Medusa,Bloodseeker,Phoenix,Spirit Breaker,Razor,False
Venomancer,Storm Spirit,Necrophos,Pudge,Chen,Io,Disruptor,Centaur Warrunner,Lina,Monkey King,True
Legion Commander,Shadow Fiend,Crystal Maiden,Vengeful Spirit,Earth Spirit,Tinker,Rubick,Monkey King,Bristleback,Templar Assassin,False
Mirana,Pudge,Huskar,Faceless Void,Silencer,Necrophos,Weaver,Bristleback,Bloodseeker,Kunkka,True
Troll Warlord,Riki,Faceless Void,Chaos Knight,Legion Commander,Ancient Apparition,Viper,Luna,Bristleback,Nyx Assassin,True
Lich,Drow Ranger,Legion Commander,Bloodseeker,Dragon Knight,Razor,Earthshaker,Shadow Shaman,Alchemist,Oracle,True
Tiny,Puck,Visage,Bloodseeker,Alchemist,Necrophos,Morphling,Weaver,Oracle,Invoker,True
Windranger,Weaver,Huskar,Spirit Breaker,Lion,Omniknight,Bane,Pudge,Viper,Chaos Knight,False
Axe,Bane,Juggernaut,Meepo,Shadow Shaman,Techies,Shadow Demon,Phoenix,Io,Pudge,True
Anti-Mage,Invoker,Faceless Void,Bloodseeker,Oracle,Shadow Shaman,Storm Spirit,Necrophos,Wraith King,Morphling,True
Tinker,Phantom Assassin,Ember Spirit,Drow Ranger,Anti-Mage,Shadow Shaman,Riki,Naga Siren,Necrophos,Chaos Knight,False
Sand King,Storm Spirit,Chen,Kunkka,Wraith King,Monkey King,Luna,Viper,Juggernaut,Sniper,False
Nyx Assassin,Storm Spirit,Tiny,Legion Commander,Windranger,Alchemist,Bounty Hunter,Chaos Knight,Lina,Troll Warlord,False
Broodmother,Tusk,Lich,Queen of Pain,Mirana,Spectre,Timbersaw,Skywrath Mage,Bloodseeker,Night Stalker,True
Chen,Axe,Shadow Demon,Naga Siren,Enigma,Troll Warlord,Phantom Assassin,Clinkz,Bounty Hunter,Terrorblade,True
Enigma,Silencer,Ember Spirit,Omniknight,Keeper of the Light,Wraith King,Drow Ranger,Bounty Hunter,Abaddon,Morphling,False
Lion,Weaver,Wraith King,Bane,Zeus,Monkey King,Mirana,Legion Commander,Morphling,Viper,True
Ancient Apparition,Riki,Lich,Windranger,Huskar,Gyrocopter,Tusk,Terrorblade,Ember Spirit,Necrophos,False
Death Prophet,Doom,Beastmaster,Monkey King,Luna,Ancient Apparition,Phoenix,Earth Spirit,Nyx Assassin,Zeus,True
Bloodseeker,Silencer,Tiny,Bristleback,Sven,Lifestealer,Riki,Enigma,Drow Ranger,Mirana,True
Anti-Mage,Bristleback,Riki,Phantom Assassin,Juggernaut,Sniper,Bloodseeker,Drow Ranger,Clinkz,Monkey King,True
Necrophos,Terrorblade,Sven,Visage,Bane,Night Stalker,Weaver,Lycan,Sniper,Tiny,True
Lone Druid,Shadow Shaman,Phantom Assassin,Clinkz,Sand King,Jakiro,Viper,Venomancer,Anti-Mage,Lich,True
Gyrocopter,Faceless Void,Invoker,Nature's Prophet,Shadow Demon,Dragon Knight,Shadow Shaman,Earth Spirit,Sniper,Venomancer,True
Sand King,Nature's Prophet,Phantom Assassin,Troll Warlord,Spectre,Necrophos,Crystal Maiden,Axe,Meepo,Tinker,False
Sniper,Dragon Knight,Terrorblade,Shadow Fiend,Morphling,Clinkz,Dazzle,Ancient Apparition,Tidehunter,Storm Spirit,True
Earthshaker,Venomancer,Weaver,Monkey King,Anti-Mage,Ursa,Riki,Faceless Void,Sand King,Arc Warden,False
Wraith King,Weaver,Monkey King,Outworld Devourer,Magnus,Viper,Spirit Breaker,Dark Seer,Luna,Meepo,False
Sand King,Sniper,Pudge,Crystal Maiden,Luna,Wraith King,Sven,Tinker,Phantom Assassin,Jakiro,False
Centaur Warrunner,Kunkka,Timbersaw,Huskar,Magnus,Tidehunter,Clockwerk,Lifestealer,Omniknight,Bristleback,True
Magnus,Juggernaut,Clinkz,Zeus,Sniper,Clockwerk,Ursa,Dazzle,Riki,Windranger,False
Nyx Assassin,Pudge,Axe,Slark,Rubick,Sand King,Invoker,Witch Doctor,Chaos Knight,Centaur Warrunner,False
Spirit Breaker,Warlock,Arc Warden,Razor,Sniper,Shadow Fiend,Earthshaker,Clinkz,Sven,Legion Commander,False
Alchemist,Crystal Maiden,Morphling,Earth Spirit,Lifestealer,Spectre,Wraith King,Lich,Tinker,Techies,True
Zeus,Puck,Huskar,Spirit Breaker,Skywrath Mage,Faceless Void,Lycan,Shadow Fiend,Sniper,Dazzle,False
Huskar,Alchemist,Slardar,Luna,Monkey King,Viper,Ogre Magi,Zeus,Naga Siren,Gyrocopter,False
Omniknight,Spirit Breaker,Anti-Mage,Pudge,Skywrath Mage,Tinker,Sven,Meepo,Dazzle,Monkey King,True
Faceless Void,Viper,Slark,Winter Wyvern,Crystal Maiden,Pugna,Axe,Luna,Venomancer,Juggernaut,True
Windranger,Sniper,Weaver,Puck,Riki,Mirana,Invoker,Drow Ranger,Techies,Pudge,True
Necrophos,Rubick,Anti-Mage,Pudge,Earthshaker,Juggernaut,Shadow Shaman,Bloodseeker,Tiny,Kunkka,False
Invoker,Legion Commander,Phantom Assassin,Disruptor,Clockwerk,Meepo,Sand King,Alchemist,Chaos Knight,Necrophos,False
Timbersaw,Ursa,Jakiro,Lone Druid,Sand King,Slardar,Drow Ranger,Ogre Magi,Enchantress,Viper,False
Invoker,Ursa,Juggernaut,Pudge,Anti-Mage,Tinker,Bloodseeker,Sniper,Necrophos,Silencer,False
Enigma,Pugna,Chen,Sven,Invoker,Phantom Assassin,Ursa,Faceless Void,Mirana,Tidehunter,True
Io,Anti-Mage,Sven,Underlord,Doom,Timbersaw,Bloodseeker,Earthshaker,Pudge,Earth Spirit,True
Pudge,Riki,Queen of Pain,Dazzle,Juggernaut,Sven,Zeus,Omniknight,Skywrath Mage,Bloodseeker,True
Spirit Breaker,Phantom Assassin,Faceless Void,Skywrath Mage,Bane,Lone Druid,Viper,Earthshaker,Sniper,Enchantress,True
Centaur Warrunner,Warlock,Sand King,Storm Spirit,Axe,Spirit Breaker,Lycan,Juggernaut,Luna,Outworld Devourer,True
Keeper of the Light,Enchantress,Lich,Invoker,Razor,Sniper,Tusk,Monkey King,Necrophos,Arc Warden,True
Kunkka,Chen,Sven,Lycan,Bane,Meepo,Shadow Demon,Pugna,Shadow Shaman,Puck,True
Ancient Apparition,Phoenix,Skywrath Mage,Io,Oracle,Drow Ranger,Gyrocopter,Omniknight,Nature's Prophet,Luna,False
Phantom Assassin,Tinker,Drow Ranger,Huskar,Clinkz,Lycan,Windranger,Puck,Underlord,Luna,True
Clinkz,Phantom Lancer,Windranger,Meepo,Lone Druid,Sven,Pudge,Axe,Tidehunter,Io,False
Lycan,Phoenix,Arc Warden,Skywrath Mage,Meepo,Phantom Assassin,Viper,Spirit Breaker,Windranger,Bounty Hunter,True
Necrophos,Underlord,Silencer,Nyx Assassin,Terrorblade,Wraith King,Oracle,Sniper,Phantom Assassin,Templar Assassin,False
Kunkka,Dark Seer,Tiny,Storm Spirit,Legion Commander,Venomancer,Phantom Assassin,Earthshaker,Spectre,Riki,True
Viper,Huskar,Luna,Witch Doctor,Medusa,Night Stalker,Spirit Breaker,Sniper,Troll Warlord,Nature's Prophet,True
Warlock,Medusa,Ogre Magi,Earthshaker,Storm Spirit,Venomancer,Leshrac,Meepo,Riki,Beastmaster,False
Omniknight,Pudge,Clinkz,Spirit Breaker,Invoker,Nature's Prophet,Kunkka,Outworld Devourer,Viper,Bristleback,True
Chaos Knight,Vengeful Spirit,Bloodseeker,Invoker,Spirit Breaker,Huskar,Earthshaker,Bristleback,Sniper,Juggernaut,True
Timbersaw,Sven,Slark,Enigma,Naga Siren,Drow Ranger,Crystal Maiden,Vengeful Spirit,Mirana,Clinkz,False
Faceless Void,Spirit Breaker,Windranger,Ancient Apparition,Phantom Lancer,Phantom Assassin,Crystal Maiden,Necrophos,Invoker,Kunkka,True
Huskar,Omniknight,Jakiro,Lone Druid,Faceless Void,Rubick,Chaos Knight,Juggernaut,Tiny,Sven,True
Visage,Anti-Mage,Spirit Breaker,Axe,Shadow Shaman,Alchemist,Ember Spirit,Abaddon,Troll Warlord,Nyx Assassin,True
Treant Protector,Lycan,Slardar,Venomancer,Spectre,Tidehunter,Io,Riki,Weaver,Visage,True
Phantom Assassin,Monkey King,Vengeful Spirit,Necrophos,Gyrocopter,Clinkz,Viper,Nyx Assassin,Warlock,Huskar,False
Queen of Pain,Enchantress,Shadow Shaman,Rubick,Monkey King,Faceless Void,Huskar,Broodmother,Troll Warlord,Lycan,True
Axe,Wraith King,Rubick,Morphling,Phantom Assassin,Vengeful Spirit,Juggernaut,Necrophos,Kunkka,Spectre,False
Invoker,Juggernaut,Monkey King,Zeus,Necrophos,Storm Spirit,Shadow Shaman,Pugna,Venomancer,Faceless Void,False
Skywrath Mage,Bloodseeker,Tiny,Crystal Maiden,Sniper,Shadow Shaman,Batrider,Doom,Phantom Assassin,Viper,True
Phantom Lancer,Night Stalker,Bristleback,Juggernaut,Morphling,Axe,Slark,Zeus,Bloodseeker,Invoker,True
Viper,Wraith King,Nature's Prophet,Shadow Fiend,Luna,Storm Spirit,Lina,Spirit Breaker,Enchantress,Dark Seer,True
Rubick,Shadow Fiend,Spirit Breaker,Kunkka,Sven,Wraith King,Juggernaut,Omniknight,Phantom Assassin,Bristleback,False
Alchemist,Arc Warden,Clinkz,Faceless Void,Nature's Prophet,Legion Commander,Crystal Maiden,Zeus,Axe,Monkey King,True
Storm Spirit,Chaos Knight,Medusa,Bristleback,Oracle,Ancient Apparition,Enchantress,Enigma,Spirit Breaker,Undying,False
Night Stalker,Medusa,Anti-Mage,Earthshaker,Drow Ranger,Elder Titan,Undying,Juggernaut,Kunkka,Tusk,True
Batrider,Tidehunter,Rubick,Brewmaster,Io,Timbersaw,Gyrocopter,Mirana,Faceless Void,Terrorblade,True
Juggernaut,Chaos Knight,Sniper,Tiny,Lion,Phantom Assassin,Monkey King,Centaur Warrunner,Viper,Spirit Breaker,True
Legion Commander,Troll Warlord,Earthshaker,Viper,Slark,Doom,Timbersaw,Disruptor,Bloodseeker,Winter Wyvern,False
Pugna,Riki,Tinker,Medusa,Abaddon,Troll Warlord,Alchemist,Clinkz,Broodmother,Bane,True
Chaos Knight,Jakiro,Omniknight,Sven,Vengeful Spirit,Arc Warden,Io,Beastmaster,Huskar,Elder Titan,True
Brewmaster,Wraith King,Shadow Fiend,Weaver,Phantom Lancer,Vengeful Spirit,Techies,Huskar,Undying,Necrophos,True
Death Prophet,Elder Titan,Leshrac,Brewmaster,Juggernaut,Gyrocopter,Bounty Hunter,Templar Assassin,Windranger,Enigma,True
Alchemist,Beastmaster,Weaver,Zeus,Phantom Assassin,Ogre Magi,Lycan,Nature's Prophet,Venomancer,Warlock,False
Dazzle,Ursa,Nyx Assassin,Nature's Prophet,Monkey King,Axe,Huskar,Sniper,Undying,Invoker,True
Sven,Legion Commander,Slardar,Undying,Kunkka,Night Stalker,Tusk,Anti-Mage,Tidehunter,Huskar,False
Shadow Shaman,Mirana,Kunkka,Clockwerk,Anti-Mage,Shadow Fiend,Earth Spirit,Sven,Puck,Crystal Maiden,True
Bristleback,Troll Warlord,Doom,Clinkz,Earthshaker,Legion Commander,Invoker,Phantom Assassin,Tidehunter,Luna,False
Sniper,Phantom Assassin,Kunkka,Mirana,Lone Druid,Enigma,Vengeful Spirit,Alchemist,Skywrath Mage,Storm Spirit,False
Winter Wyvern,Juggernaut,Phantom Assassin,Zeus,Nature's Prophet,Underlord,Wraith King,Lifestealer,Tidehunter,Earthshaker,True
Troll Warlord,Outworld Devourer,Huskar,Nature's Prophet,Earth Spirit,Storm Spirit,Invoker,Lina,Lycan,Io,True
Bristleback,Ember Spirit,Earth Spirit,Pudge,Faceless Void,Sniper,Shadow Shaman,Viper,Night Stalker,Abaddon,False
Shadow Demon,Clinkz,Sand King,Treant Protector,Ember Spirit,Legion Commander,Death Prophet,Arc Warden,Rubick,Morphling,False
Venomancer,Phantom Assassin,Enchantress,Zeus,Slardar,Nature's Prophet,Death Prophet,Crystal Maiden,Broodmother,Bloodseeker,True
Silencer,Wraith King,Pudge,Elder Titan,Luna,Outworld Devourer,Oracle,Enigma,Ember Spirit,Weaver,True
Kunkka,Zeus,Tinker,Lina,Luna,Lone Druid,Warlock,Beastmaster,Rubick,Shadow Demon,True
Juggernaut,Sniper,Mirana,Viper,Crystal Maiden,Slardar,Witch Doctor,Bounty Hunter,Faceless Void,Phantom Assassin,True
Necrophos,Huskar,Legion Commander,Arc Warden,Ursa,Spectre,Enchantress,Leshrac,Ogre Magi,Crystal Maiden,True
Elder Titan,Alchemist,Vengeful Spirit,Sand King,Faceless Void,Queen of Pain,Winter Wyvern,Night Stalker,Storm Spirit,Earth Spirit,True
Ancient Apparition,Enigma,Death Prophet,Broodmother,Necrophos,Bane,Mirana,Clockwerk,Magnus,Sand King,True
Silencer,Bristleback,Chen,Ursa,Juggernaut,Monkey King,Clockwerk,Invoker,Phantom Assassin,Pudge,True
Pudge,Mirana,Clockwerk,Rubick,Sniper,Enigma,Dazzle,Nature's Prophet,Spectre,Shadow Fiend,True
Chaos Knight,Brewmaster,Clockwerk,Elder Titan,Dragon Knight,Oracle,Pugna,Shadow Fiend,Tusk,Viper,False
Phoenix,Brewmaster,Broodmother,Dragon Knight,Vengeful Spirit,Invoker,Lion,Storm Spirit,Tidehunter,Ancient Apparition,True
Earthshaker,Invoker,Disruptor,Clinkz,Monkey King,Brewmaster,Windranger,Bloodseeker,Spirit Breaker,Troll Warlord,True
Tinker,Slardar,Alchemist,Bounty Hunter,Disruptor,Clockwerk,Pudge,Death Prophet,Troll Warlord,Sniper,True
Medusa,Windranger,Axe,Bloodseeker,Techies,Troll Warlord,Nyx Assassin,Death Prophet,Spirit Breaker,Earthshaker,False
Ursa,Bristleback,Riki,Viper,Luna,Disruptor,Lina,Omniknight,Chaos Knight,Monkey King,False
Lina,Troll Warlord,Alchemist,Enigma,Keeper of the Light,Rubick,Zeus,Timbersaw,Invoker,Chen,True
Monkey King,Terrorblade,Outworld Devourer,Earth Spirit,Beastmaster,Lifestealer,Crystal Maiden,Timbersaw,Enchantress,Brewmaster,True
Legion Commander,Phoenix,Shadow Fiend,Timbersaw,Morphling,Pudge,Spectre,Templar Assassin,Riki,Juggernaut,True
Earthshaker,Juggernaut,Drow Ranger,Lion,Timbersaw,Nature's Prophet,Sven,Dazzle,Chaos Knight,Troll Warlord,True
Rubick,Slardar,Morphling,Windranger,Faceless Void,Shadow Shaman,Bloodseeker,Troll Warlord,Spirit Breaker,Meepo,False
Chaos Knight,Spirit Breaker,Io,Treant Protector,Phoenix,Slardar,Dragon Knight,Tiny,Arc Warden,Elder Titan,False
Troll Warlord,Broodmother,Juggernaut,Abaddon,Anti-Mage,Crystal Maiden,Underlord,Warlock,Axe,Tusk,True
Lycan,Anti-Mage,Lion,Shadow Fiend,Silencer,Vengeful Spirit,Dragon Knight,Omniknight,Sand King,Bane,True
Juggernaut,Weaver,Techies,Huskar,Pugna,Chaos Knight,Templar Assassin,Phantom Assassin,Queen of Pain,Necrophos,False
Troll Warlord,Lycan,Viper,Huskar,Tidehunter,Night Stalker,Slardar,Anti-Mage,Juggernaut,Clockwerk,True
Invoker,Zeus,Earthshaker,Bloodseeker,Legion Commander,Queen of Pain,Drow Ranger,Axe,Earth Spirit,Luna,False
Earth Spirit,Huskar,Underlord,Omniknight,Doom,Pudge,Elder Titan,Kunkka,Magnus,Alchemist,False
Dazzle,Storm Spirit,Clockwerk,Sand King,Tiny,Enchantress,Gyrocopter,Silencer,Mirana,Brewmaster,False
Skywrath Mage,Witch Doctor,Tinker,Legion Commander,Chaos Knight,Sniper,Axe,Sven,Magnus,Nature's Prophet,False
Luna,Techies,Chen,Pugna,Sniper,Tidehunter,Riki,Io,Rubick,Brewmaster,True
Queen of Pain,Enigma,Faceless Void,Winter Wyvern,Brewmaster,Weaver,Arc Warden,Viper,Nyx Assassin,Windranger,False
Anti-Mage,Shadow Fiend,Sniper,Silencer,Slark,Faceless Void,Mirana,Drow Ranger,Windranger,Tinker,False
Huskar,Dragon Knight,Lycan,Slardar,Chaos Knight,Bristleback,Sand King,Legion Commander,Doom,Night Stalker,True
Enigma,Templar Assassin,Kunkka,Morphling,Earth Spirit,Bloodseeker,Earthshaker,Sniper,Puck,Treant Protector,False
Faceless Void,Lich,Necrophos,Visage,Bloodseeker,Elder Titan,Underlord,Winter Wyvern,Riki,Skywrath Mage,True
Shadow Fiend,Windranger,Luna,Lycan,Sven,Juggernaut,Razor,Elder Titan,Winter Wyvern,Timbersaw,True
Zeus,Drow Ranger,Nature's Prophet,Disruptor,Leshrac,Techies,Puck,Anti-Mage,Pugna,Riki,True
Elder Titan,Tusk,Centaur Warrunner,Tidehunter,Beastmaster,Weaver,Pugna,Drow Ranger,Lina,Zeus,False
Anti-Mage,Phoenix,Meepo,Slardar,Invoker,Earthshaker,Weaver,Phantom Lancer,Shadow Fiend,Ogre Magi,False
Nature's Prophet,Tinker,Ogre Magi,Skywrath Mage,Legion Commander,Troll Warlord,Keeper of the Light,Leshrac,Bloodseeker,Lycan,False
Nature's Prophet,Razor,Ogre Magi,Weaver,Doom,Dark Seer,Tidehunter,Arc Warden,Io,Warlock,True
Shadow Shaman,Gyrocopter,Phantom Assassin,Axe,Zeus,Pudge,Clinkz,Windranger,Techies,Bloodseeker,False
Wraith King,Kunkka,Windranger,Naga Siren,Phantom Lancer,Dazzle,Earthshaker,Alchemist,Oracle,Phoenix,True
Nature's Prophet,Necrophos,Faceless Void,Rubick,Clinkz,Mirana,Magnus,Bloodseeker,Death Prophet,Lycan,True
Chaos Knight,Slark,Phantom Assassin,Lifestealer,Ancient Apparition,Earthshaker,Bloodseeker,Sniper,Juggernaut,Beastmaster,True
Viper,Ogre Magi,Sniper,Axe,Lich,Timbersaw,Legion Commander,Anti-Mage,Jakiro,Shadow Fiend,False
Chaos Knight,Slardar,Queen of Pain,Monkey King,Sniper,Anti-Mage,Lina,Timbersaw,Troll Warlord,Puck,False
Lich,Bane,Death Prophet,Witch Doctor,Timbersaw,Centaur Warrunner,Axe,Terrorblade,Crystal Maiden,Meepo,True
Drow Ranger,Earthshaker,Disruptor,Shadow Fiend,Kunkka,Medusa,Monkey King,Witch Doctor,Io,Ursa,True
Kunkka,Troll Warlord,Earthshaker,Anti-Mage,Tiny,Shadow Demon,Warlock,Rubick,Silencer,Io,True
Necrophos,Shadow Fiend,Jakiro,Sven,Vengeful Spirit,Sniper,Axe,Legion Commander,Earthshaker,Witch Doctor,True
Tinker,Beastmaster,Bane,Outworld Devourer,Keeper of the Light,Lich,Tidehunter,Templar Assassin,Enchantress,Oracle,True
Riki,Huskar,Chen,Kunkka,Ursa,Silencer,Windranger,Winter Wyvern,Storm Spirit,Tinker,True
Magnus,Skywrath Mage,Phantom Lancer,Morphling,Monkey King,Anti-Mage,Nyx Assassin,Bloodseeker,Invoker,Dazzle,True
Bane,Sand King,Rubick,Windranger,Witch Doctor,Treant Protector,Enchantress,Tidehunter,Ember Spirit,Slardar,True
Lifestealer,Lina,Weaver,Earthshaker,Techies,Doom,Lion,Anti-Mage,Nyx Assassin,Shadow Fiend,True
Meepo,Nyx Assassin,Timbersaw,Jakiro,Pudge,Lich,Phantom Lancer,Dark Seer,Drow Ranger,Earthshaker,False
Nature's Prophet,Lich,Timbersaw,Riki,Elder Titan,Luna,Drow Ranger,Pugna,Lycan,Alchemist,False
Kunkka,Tidehunter,Earth Spirit,Wraith King,Tiny,Io,Lifestealer,Treant Protector,Gyrocopter,Undying,True
Bane,Axe,Bounty Hunter,Troll Warlord,Pugna,Shadow Shaman,Viper,Chaos Knight,Medusa,Riki,True
Phantom Assassin,Bloodseeker,Luna,Sniper,Clinkz,Chaos Knight,Shadow Shaman,Troll Warlord,Viper,Spirit Breaker,False
Legion Commander,Luna,Batrider,Terrorblade,Tidehunter,Io,Lich,Viper,Undying,Queen of Pain,False
Monkey King,Tinker,Anti-Mage,Magnus,Venomancer,Leshrac,Spectre,Legion Commander,Phantom Assassin,Riki,False
Pugna,Faceless Void,Dragon Knight,Clinkz,Axe,Lich,Legion Commander,Phantom Assassin,Bloodseeker,Sniper,False
Templar Assassin,Venomancer,Kunkka,Monkey King,Elder Titan,Doom,Slardar,Morphling,Broodmother,Batrider,True
Timbersaw,Rubick,Bloodseeker,Troll Warlord,Pudge,Juggernaut,Weaver,Necrophos,Faceless Void,Invoker,True
Monkey King,Ogre Magi,Bloodseeker,Drow Ranger,Tidehunter,Juggernaut,Puck,Invoker,Viper,Witch Doctor,False
Mirana,Jakiro,Tiny,Lycan,Ember Spirit,Tusk,Weaver,Ancient Apparition,Centaur Warrunner,Bloodseeker,False
Tidehunter,Chaos Knight,Jakiro,Bloodseeker,Treant Protector,Broodmother,Necrophos,Leshrac,Lich,Sand King,False
Mirana,Luna,Vengeful Spirit,Dazzle,Legion Commander,Nyx Assassin,Templar Assassin,Gyrocopter,Phantom Lancer,Slark,True
Storm Spirit,Arc Warden,Lifestealer,Phantom Assassin,Bristleback,Mirana,Skywrath Mage,Legion Commander,Sven,Shadow Fiend,False
Bloodseeker,Invoker,Windranger,Sniper,Pudge,Huskar,Ursa,Queen of Pain,Bristleback,Necrophos,False
