player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,rad_win
Troll Warlord,Pudge,Legion Commander,Shadow Shaman,Necrophos,Clinkz,Slardar,Invoker,Ember Spirit,Sven,True
Weaver,Windranger,Bane,Bloodseeker,Brewmaster,Bounty Hunter,Lich,Monkey King,Elder Titan,Skywrath Mage,True
Visage,Faceless Void,Sven,Silencer,Puck,Chaos Knight,Earthshaker,Bane,Dazzle,Doom,False
Pudge,Magnus,Sven,Venomancer,Doom,Dragon Knight,Ember Spirit,Omniknight,Monkey King,Ursa,True
Mirana,Nyx Assassin,Drow Ranger,Lich,Undying,Rubick,Slark,Clockwerk,Clinkz,Brewmaster,True
Dazzle,Riki,Sven,Invoker,Monkey King,Windranger,Nyx Assassin,Nature's Prophet,Kunkka,Wraith King,True
Shadow Shaman,Necrophos,Ancient Apparition,Sniper,Undying,Earthshaker,Shadow Fiend,Meepo,Riki,Bane,True
Storm Spirit,Crystal Maiden,Timbersaw,Ogre Magi,Juggernaut,Axe,Skywrath Mage,Nature's Prophet,Sven,Sniper,True
Crystal Maiden,Slark,Centaur Warrunner,Phantom Assassin,Terrorblade,Death Prophet,Jakiro,Pugna,Axe,Troll Warlord,False
Earthshaker,Outworld Devourer,Night Stalker,Invoker,Spirit Breaker,Dark Seer,Chaos Knight,Lion,Pudge,Legion Commander,False
Batrider,Dark Seer,Bloodseeker,Sniper,Warlock,Juggernaut,Outworld Devourer,Phoenix,Skywrath Mage,Spectre,True
Tidehunter,Axe,Undying,Faceless Void,Earthshaker,Death Prophet,Weaver,Pudge,Huskar,Bloodseeker,False
Slark,Disruptor,Gyrocopter,Dark Seer,Axe,Queen of Pain,Wraith King,Warlock,Omniknight,Ursa,False
Doom,Pudge,Mirana,Zeus,Shadow Fiend,Ember Spirit,Legion Commander,Kunkka,Clinkz,Magnus,True
Keeper of the Light,Phantom Assassin,Juggernaut,Axe,Bristleback,Zeus,Slardar,Weaver,Morphling,Nyx Assassin,True
Wraith King,Zeus,Arc Warden,Sniper,Pudge,Troll Warlord,Meepo,Nyx Assassin,Winter Wyvern,Bloodseeker,True
Sniper,Keeper of the Light,Invoker,Sven,Templar Assassin,Bloodseeker,Lich,Shadow Fiend,Razor,Sand King,False
Broodmother,Treant Protector,Crystal Maiden,Doom,Anti-Mage,Earthshaker,Shadow Fiend,Earth Spirit,Phantom Assassin,Venomancer,True
Puck,Undying,Lifestealer,Underlord,Terrorblade,Bloodseeker,Slark,Necrophos,Leshrac,Troll Warlord,False
Luna,Windranger,Spirit Breaker,Phantom Assassin,Crystal Maiden,Pudge,Ogre Magi,Sniper,Kunkka,Slark,True
Keeper of the Light,Invoker,Spirit Breaker,Phantom Assassin,Night Stalker,Earthshaker,Nature's Prophet,Ursa,Shadow Shaman,Visage,False
Windranger,Naga Siren,Death Prophet,Ursa,Sniper,Huskar,Slardar,Spirit Breaker,Tidehunter,Tiny,False
Slark,Lifestealer,Necrophos,Windranger,Sniper,Drow Ranger,Wraith King,Axe,Ursa,Shadow Fiend,False
Bounty Hunter,Shadow Fiend,Monkey King,Abaddon,Pudge,Zeus,Necrophos,Drow Ranger,Riki,Bloodseeker,True
Lifestealer,Windranger,Kunkka,Slark,Necrophos,Tiny,Pudge,Skywrath Mage,Sven,Mirana,True
Zeus,Weaver,Ember Spirit,Razor,Troll Warlord,Riki,Earthshaker,Shadow Fiend,Sven,Skywrath Mage,True
Lina,Brewmaster,Slardar,Templar Assassin,Puck,Enchantress,Bounty Hunter,Dark Seer,Shadow Fiend,Storm Spirit,True
Alchemist,Lion,Venomancer,Legion Commander,Slardar,Faceless Void,Monkey King,Pudge,Lich,Bloodseeker,False
Night Stalker,Troll Warlord,Necrophos,Meepo,Earth Spirit,Tiny,Mirana,Windranger,Lich,Faceless Void,False
Naga Siren,Elder Titan,Abaddon,Arc Warden,Crystal Maiden,Oracle,Shadow Shaman,Slardar,Axe,Dark Seer,False
Lone Druid,Beastmaster,Kunkka,Enchantress,Skywrath Mage,Tusk,Abaddon,Bounty Hunter,Pugna,Tiny,False
Shadow Fiend,Faceless Void,Tiny,Nature's Prophet,Pudge,Crystal Maiden,Silencer,Mirana,Viper,Shadow Demon,False
Vengeful Spirit,Luna,Beastmaster,Abaddon,Drow Ranger,Legion Commander,Underlord,Dragon Knight,Morphling,Terrorblade,False
Venomancer,Pudge,Necrophos,Shadow Fiend,Spirit Breaker,Timbersaw,Keeper of the Light,Lion,Sniper,Tidehunter,True
Silencer,Invoker,Vengeful Spirit,Necrophos,Centaur Warrunner,Sand King,Faceless Void,Bane,Pudge,Phantom Assassin,False
Dragon Knight,Shadow Fiend,Legion Commander,Death Prophet,Tinker,Phantom Assassin,Clinkz,Anti-Mage,Pudge,Necrophos,True
Abaddon,Mirana,Slark,Gyrocopter,Queen of Pain,Bane,Kunkka,Nyx Assassin,Tinker,Lion,False
Legion Commander,Tidehunter,Spectre,Invoker,Lich,Clinkz,Skywrath Mage,Broodmother,Undying,Anti-Mage,False
Medusa,Bloodseeker,Oracle,Night Stalker,Faceless Void,Outworld Devourer,Bane,Zeus,Visage,Necrophos,False
Warlock,Lifestealer,Ursa,Phantom Assassin,Drow Ranger,Lich,Faceless Void,Viper,Lina,Sand King,True
Windranger,Troll Warlord,Phantom Lancer,Invoker,Tinker,Wraith King,Ursa,Huskar,Legion Commander,Enchantress,True
Lich,Slark,Omniknight,Phantom Assassin,Slardar,Anti-Mage,Winter Wyvern,Ancient Apparition,Axe,Bloodseeker,True
Silencer,Sniper,Wraith King,Lifestealer,Medusa,Slardar,Warlock,Necrophos,Chaos Knight,Luna,True
Centaur Warrunner,Troll Warlord,Bloodseeker,Necrophos,Invoker,Windranger,Clinkz,Timbersaw,Legion Commander,Disruptor,False
Invoker,Medusa,Phantom Assassin,Sniper,Vengeful Spirit,Treant Protector,Queen of Pain,Skywrath Mage,Necrophos,Bloodseeker,False
Shadow Shaman,Vengeful Spirit,Faceless Void,Nyx Assassin,Magnus,Luna,Spectre,Underlord,Weaver,Queen of Pain,True
Windranger,Phantom Assassin,Pudge,Enigma,Storm Spirit,Rubick,Sniper,Riki,Bloodseeker,Clockwerk,False
Meepo,Windranger,Troll Warlord,Tusk,Dazzle,Spirit Breaker,Necrophos,Crystal Maiden,Shadow Fiend,Monkey King,True
Magnus,Disruptor,Slark,Luna,Centaur Warrunner,Ember Spirit,Bloodseeker,Weaver,Witch Doctor,Riki,False
Slark,Bloodseeker,Tiny,Winter Wyvern,Earthshaker,Phoenix,Queen of Pain,Necrophos,Night Stalker,Anti-Mage,False
Phantom Assassin,Weaver,Legion Commander,Luna,Disruptor,Magnus,Anti-Mage,Chaos Knight,Drow Ranger,Kunkka,True
Drow Ranger,Mirana,Pudge,Batrider,Huskar,Silencer,Naga Siren,Gyrocopter,Undying,Spectre,True
Tiny,Sniper,Lina,Ogre Magi,Wraith King,Witch Doctor,Rubick,Dragon Knight,Riki,Faceless Void,True
Dazzle,Troll Warlord,Bounty Hunter,Juggernaut,Underlord,Slardar,Lycan,Bane,Windranger,Shadow Demon,True
Shadow Fiend,Faceless Void,Sniper,Viper,Mirana,Clockwerk,Spirit Breaker,Kunkka,Razor,Phantom Assassin,True
Phantom Lancer,Troll Warlord,Drow Ranger,Windranger,Tiny,Lifestealer,Techies,Abaddon,Bloodseeker,Invoker,False
Juggernaut,Skywrath Mage,Timbersaw,Treant Protector,Faceless Void,Shadow Fiend,Ogre Magi,Spectre,Monkey King,Bounty Hunter,False
Spectre,Lifestealer,Bristleback,Pugna,Monkey King,Techies,Shadow Fiend,Terrorblade,Winter Wyvern,Huskar,True
Dazzle,Windranger,Sven,Storm Spirit,Drow Ranger,Phantom Lancer,Techies,Kunkka,Undying,Luna,False
Axe,Bloodseeker,Bristleback,Sniper,Ursa,Wraith King,Monkey King,Oracle,Drow Ranger,Lina,True
Slardar,Earthshaker,Legion Commander,Invoker,Shadow Shaman,Nyx Assassin,Chaos Knight,Enigma,Shadow Fiend,Anti-Mage,True
Viper,Riki,Pudge,Mirana,Venomancer,Ember Spirit,Crystal Maiden,Terrorblade,Sand King,Timbersaw,False
Lion,Leshrac,Sniper,Phantom Assassin,Death Prophet,Pudge,Bounty Hunter,Anti-Mage,Mirana,Shadow Fiend,True
Disruptor,Ancient Apparition,Bane,Keeper of the Light,Death Prophet,Magnus,Weaver,Omniknight,Bounty Hunter,Spectre,False
Necrophos,Terrorblade,Spirit Breaker,Vengeful Spirit,Chaos Knight,Pudge,Zeus,Monkey King,Silencer,Earthshaker,True
Bristleback,Clockwerk,Sven,Weaver,Batrider,Queen of Pain,Clinkz,Zeus,Centaur Warrunner,Earthshaker,True
Storm Spirit,Luna,Alchemist,Broodmother,Elder Titan,Ursa,Techies,Tidehunter,Slark,Legion Commander,True
Anti-Mage,Slark,Lion,Chaos Knight,Drow Ranger,Keeper of the Light,Visage,Morphling,Skywrath Mage,Pudge,True
Abaddon,Riki,Phantom Assassin,Alchemist,Arc Warden,Spirit Breaker,Weaver,Monkey King,Phantom Lancer,Bounty Hunter,True
Earthshaker,Ember Spirit,Troll Warlord,Dazzle,Mirana,Spirit Breaker,Witch Doctor,Windranger,Morphling,Venomancer,True
Enchantress,Bristleback,Bloodseeker,Slark,Necrophos,Clinkz,Spectre,Skywrath Mage,Kunkka,Slardar,True
Huskar,Timbersaw,Weaver,Pugna,Juggernaut,Troll Warlord,Jakiro,Tidehunter,Monkey King,Viper,True
Phantom Assassin,Morphling,Clinkz,Luna,Bloodseeker,Shadow Fiend,Elder Titan,Alchemist,Keeper of the Light,Enchantress,False
Earthshaker,Visage,Monkey King,Phoenix,Lifestealer,Slardar,Spirit Breaker,Zeus,Doom,Lina,False
Anti-Mage,Nature's Prophet,Tusk,Bloodseeker,Tinker,Clinkz,Mirana,Monkey King,Riki,Windranger,True
Broodmother,Wraith King,Doom,Sven,Viper,Dark Seer,Juggernaut,Slardar,Venomancer,Faceless Void,False
Zeus,Wraith King,Lifestealer,Juggernaut,Sniper,Axe,Windranger,Viper,Luna,Bounty Hunter,False
Phantom Assassin,Pudge,Tiny,Techies,Enigma,Necrophos,Storm Spirit,Phoenix,Magnus,Drow Ranger,False
Wraith King,Bristleback,Invoker,Ogre Magi,Sniper,Anti-Mage,Earthshaker,Luna,Shadow Fiend,Phantom Assassin,True
Dazzle,Lone Druid,Sniper,Viper,Huskar,Queen of Pain,Axe,Legion Commander,Techies,Necrophos,True
Phantom Assassin,Spirit Breaker,Death Prophet,Phantom Lancer,Zeus,Elder Titan,Weaver,Spectre,Bloodseeker,Leshrac,True
Earthshaker,Invoker,Sniper,Chaos Knight,Crystal Maiden,Queen of Pain,Phantom Assassin,Dragon Knight,Axe,Sven,True
Necrophos,Pudge,Monkey King,Slark,Templar Assassin,Nature's Prophet,Invoker,Lion,Axe,Juggernaut,False
Anti-Mage,Monkey King,Bloodseeker,Necrophos,Invoker,Pudge,Chaos Knight,Meepo,Slark,Crystal Maiden,True
Slardar,Faceless Void,Omniknight,Ember Spirit,Lion,Troll Warlord,Death Prophet,Ogre Magi,Dazzle,Bounty Hunter,True
Troll Warlord,Vengeful Spirit,Anti-Mage,Centaur Warrunner,Juggernaut,Weaver,Windranger,Clinkz,Warlock,Oracle,True
Outworld Devourer,Luna,Ember Spirit,Legion Commander,Troll Warlord,Huskar,Witch Doctor,Jakiro,Viper,Drow Ranger,False
Shadow Shaman,Templar Assassin,Pudge,Silencer,Weaver,Phantom Assassin,Lina,Keeper of the Light,Legion Commander,Monkey King,False
Ogre Magi,Huskar,Tidehunter,Tinker,Lina,Shadow Fiend,Anti-Mage,Phantom Assassin,Mirana,Monkey King,False
Puck,Faceless Void,Pudge,Phantom Lancer,Bristleback,Lina,Pugna,Ember Spirit,Bloodseeker,Necrophos,False
Meepo,Juggernaut,Mirana,Bristleback,Anti-Mage,Sniper,Pudge,Phantom Assassin,Clinkz,Kunkka,True
Warlock,Undying,Chaos Knight,Necrophos,Clinkz,Dragon Knight,Phantom Assassin,Invoker,Pudge,Windranger,True
Earthshaker,Enchantress,Slark,Witch Doctor,Shadow Fiend,Enigma,Pudge,Meepo,Naga Siren,Nature's Prophet,True
Terrorblade,Arc Warden,Luna,Riki,Invoker,Spirit Breaker,Skywrath Mage,Slark,Morphling,Keeper of the Light,False
Meepo,Lion,Juggernaut,Centaur Warrunner,Monkey King,Invoker,Spirit Breaker,Shadow Fiend,Disruptor,Anti-Mage,True
Arc Warden,Venomancer,Clockwerk,Rubick,Phantom Lancer,Necrophos,Shadow Shaman,Ursa,Pugna,Juggernaut,True
Anti-Mage,Sven,Leshrac,Night Stalker,Phantom Assassin,Axe,Windranger,Phantom Lancer,Slark,Bloodseeker,True
Queen of Pain,Gyrocopter,Silencer,Bloodseeker,Axe,Mirana,Zeus,Monkey King,Riki,Slardar,False
Nyx Assassin,Warlock,Death Prophet,Necrophos,Dragon Knight,Anti-Mage,Bane,Silencer,Magnus,Kunkka,True
Monkey King,Necrophos,Outworld Devourer,Bane,Venomancer,Invoker,Earthshaker,Ursa,Riki,Lich,True
Sand King,Luna,Treant Protector,Meepo,Bloodseeker,Nature's Prophet,Bristleback,Mirana,Leshrac,Invoker,True
Wraith King,Bristleback,Axe,Luna,Razor,Zeus,Clinkz,Troll Warlord,Queen of Pain,Tiny,False
Sven,Lifestealer,Nyx Assassin,Ember Spirit,Dazzle,Necrophos,Crystal Maiden,Bloodseeker,Shadow Fiend,Slardar,True
Sniper,Kunkka,Rubick,Timbersaw,Slark,Phantom Assassin,Anti-Mage,Crystal Maiden,Sand King,Pudge,True
Phoenix,Pugna,Dark Seer,Weaver,Crystal Maiden,Ember Spirit,Nature's Prophet,Huskar,Batrider,Magnus,True
Legion Commander,Phantom Assassin,Terrorblade,Clockwerk,Lich,Monkey King,Wraith King,Shadow Shaman,Weaver,Anti-Mage,True
Juggernaut,Medusa,Weaver,Sniper,Wraith King,Spirit Breaker,Centaur Warrunner,Monkey King,Anti-Mage,Dragon Knight,True
Tidehunter,Ursa,Morphling,Troll Warlord,Broodmother,Pugna,Sven,Dragon Knight,Templar Assassin,Phantom Assassin,True
Outworld Devourer,Razor,Legion Commander,Riki,Phantom Lancer,Slark,Earthshaker,Lina,Clockwerk,Sven,True
Lone Druid,Lion,Lycan,Crystal Maiden,Queen of Pain,Keeper of the Light,Windranger,Abaddon,Faceless Void,Enchantress,True
Venomancer,Juggernaut,Dragon Knight,Pugna,Ancient Apparition,Clockwerk,Vengeful Spirit,Mirana,Timbersaw,Slardar,False
Axe,Lina,Necrophos,Wraith King,Slardar,Lifestealer,Troll Warlord,Anti-Mage,Sven,Vengeful Spirit,True
Venomancer,Anti-Mage,Ogre Magi,Necrophos,Windranger,Zeus,Mirana,Bloodseeker,Spirit Breaker,Bounty Hunter,True
Nyx Assassin,Underlord,Axe,Weaver,Ember Spirit,Pudge,Chen,Outworld Devourer,Centaur Warrunner,Razor,True
Spectre,Troll Warlord,Witch Doctor,Earthshaker,Phantom Assassin,Bloodseeker,Pudge,Crystal Maiden,Venomancer,Chaos Knight,False
Sand King,Shadow Fiend,Lion,Bounty Hunter,Lone Druid,Chaos Knight,Terrorblade,Templar Assassin,Monkey King,Zeus,False
Invoker,Enigma,Drow Ranger,Sven,Bane,Phantom Assassin,Juggernaut,Bloodseeker,Viper,Doom,True
Drow Ranger,Pudge,Faceless Void,Queen of Pain,Bloodseeker,Terrorblade,Tusk,Phantom Assassin,Shadow Shaman,Sniper,True
Lion,Zeus,Slark,Outworld Devourer,Bristleback,Viper,Windranger,Pudge,Sven,Phantom Assassin,True
Mirana,Lich,Slardar,Troll Warlord,Dragon Knight,Chen,Lone Druid,Phoenix,Lina,Morphling,True
Outworld Devourer,Bane,Lone Druid,Tiny,Silencer,Juggernaut,Ember Spirit,Jakiro,Viper,Venomancer,False
Huskar,Earthshaker,Razor,Pudge,Phantom Assassin,Invoker,Meepo,Drow Ranger,Anti-Mage,Legion Commander,True
Monkey King,Underlord,Riki,Omniknight,Bounty Hunter,Nyx Assassin,Venomancer,Terrorblade,Juggernaut,Bloodseeker,False
Phoenix,Windranger,Slark,Juggernaut,Invoker,Batrider,Gyrocopter,Rubick,Kunkka,Huskar,True
Nyx Assassin,Spirit Breaker,Spectre,Lina,Rubick,Leshrac,Faceless Void,Invoker,Sand King,Wraith King,True
Earthshaker,Silencer,Ember Spirit,Sniper,Timbersaw,Monkey King,Earth Spirit,Invoker,Abaddon,Nyx Assassin,True
Shadow Shaman,Clinkz,Storm Spirit,Elder Titan,Witch Doctor,Bloodseeker,Abaddon,Treant Protector,Lina,Jakiro,True
Bane,Mirana,Night Stalker,Lifestealer,Batrider,Witch Doctor,Nyx Assassin,Faceless Void,Skywrath Mage,Lina,True
Anti-Mage,Mirana,Centaur Warrunner,Storm Spirit,Kunkka,Shadow Shaman,Bloodseeker,Juggernaut,Slardar,Witch Doctor,False
Disruptor,Slardar,Faceless Void,Legion Commander,Keeper of the Light,Abaddon,Spirit Breaker,Dazzle,Phantom Assassin,Riki,True
Slark,Pudge,Nyx Assassin,Lone Druid,Lina,Chaos Knight,Sand King,Dazzle,Phantom Assassin,Venomancer,False
Jakiro,Shadow Fiend,Phoenix,Sand King,Riki,Windranger,Huskar,Wraith King,Invoker,Bloodseeker,True
Lich,Spirit Breaker,Bloodseeker,Sven,Nature's Prophet,Outworld Devourer,Dark Seer,Sand King,Ursa,Undying,True
Chaos Knight,Bloodseeker,Night Stalker,Legion Commander,Lion,Necrophos,Clockwerk,Earthshaker,Lone Druid,Doom,True
Bristleback,Outworld Devourer,Gyrocopter,Necrophos,Skywrath Mage,Brewmaster,Enchantress,Drow Ranger,Luna,Lina,True
Axe,Monkey King,Pugna,Witch Doctor,Slark,Abaddon,Winter Wyvern,Enchantress,Phantom Lancer,Anti-Mage,False
Pudge,Visage,Drow Ranger,Centaur Warrunner,Magnus,Weaver,Necrophos,Monkey King,Dazzle,Sniper,False
Ember Spirit,Phantom Lancer,Jakiro,Oracle,Elder Titan,Tiny,Terrorblade,Centaur Warrunner,Dazzle,Medusa,False
Leshrac,Bounty Hunter,Night Stalker,Warlock,Dragon Knight,Windranger,Treant Protector,Omniknight,Disruptor,Jakiro,True
Bloodseeker,Leshrac,Dragon Knight,Drow Ranger,Storm Spirit,Axe,Undying,Necrophos,Outworld Devourer,Juggernaut,True
Clinkz,Slark,Shadow Shaman,Wraith King,Mirana,Lion,Monkey King,Batrider,Riki,Phantom Lancer,True
Bounty Hunter,Faceless Void,Slardar,Legion Commander,Invoker,Anti-Mage,Ember Spirit,Tinker,Riki,Huskar,True
Riki,Troll Warlord,Shadow Fiend,Venomancer,Chen,Clinkz,Jakiro,Anti-Mage,Windranger,Beastmaster,True
Shadow Fiend,Axe,Tidehunter,Juggernaut,Windranger,Invoker,Mirana,Anti-Mage,Pudge,Techies,False
Tinker,Drow Ranger,Crystal Maiden,Weaver,Bristleback,Skywrath Mage,Necrophos,Juggernaut,Phantom Assassin,Timbersaw,True
Venomancer,Faceless Void,Shadow Fiend,Zeus,Necrophos,Wraith King,Nature's Prophet,Sniper,Tidehunter,Ember Spirit,True
Lifestealer,Anti-Mage,Pudge,Ursa,Earth Spirit,Storm Spirit,Keeper of the Light,Sven,Legion Commander,Dazzle,False
Silencer,Axe,Doom,Warlock,Morphling,Vengeful Spirit,Magnus,Windranger,Juggernaut,Nature's Prophet,False
Slark,Ogre Magi,Rubick,Sniper,Invoker,Phantom Assassin,Juggernaut,Necrophos,Earthshaker,Lion,False
Axe,Invoker,Death Prophet,Tidehunter,Faceless Void,Luna,Juggernaut,Pugna,Viper,Riki,True
Legion Commander,Undying,Broodmother,Earthshaker,Puck,Shadow Fiend,Zeus,Troll Warlord,Lich,Phantom Assassin,False
Lich,Treant Protector,Wraith King,Zeus,Puck,Ogre Magi,Tiny,Shadow Fiend,Ursa,Sniper,True
Lich,Pugna,Legion Commander,Lina,Tidehunter,Clockwerk,Centaur Warrunner,Terrorblade,Treant Protector,Bristleback,True
Dazzle,Treant Protector,Clockwerk,Leshrac,Gyrocopter,Tiny,Razor,Bounty Hunter,Tinker,Riki,False
Gyrocopter,Faceless Void,Weaver,Death Prophet,Spirit Breaker,Luna,Enigma,Jakiro,Razor,Pudge,True
Jakiro,Bounty Hunter,Mirana,Chaos Knight,Anti-Mage,Phantom Assassin,Gyrocopter,Night Stalker,Slark,Broodmother,True
Witch Doctor,Monkey King,Clockwerk,Juggernaut,Silencer,Sniper,Windranger,Omniknight,Necrophos,Phantom Assassin,False
Necrophos,Chaos Knight,Ursa,Abaddon,Witch Doctor,Monkey King,Dark Seer,Outworld Devourer,Tiny,Templar Assassin,False
Earthshaker,Phantom Assassin,Wraith King,Earth Spirit,Luna,Tidehunter,Mirana,Ursa,Night Stalker,Sniper,True
Phantom Assassin,Death Prophet,Enchantress,Spectre,Faceless Void,Slark,Pudge,Chaos Knight,Arc Warden,Necrophos,False
Sniper,Tiny,Keeper of the Light,Nature's Prophet,Treant Protector,Templar Assassin,Juggernaut,Phantom Assassin,Lion,Axe,True
Spirit Breaker,Templar Assassin,Elder Titan,Night Stalker,Phantom Assassin,Troll Warlord,Juggernaut,Riki,Shadow Fiend,Winter Wyvern,True
Morphling,Mirana,Spirit Breaker,Necrophos,Bloodseeker,Outworld Devourer,Tusk,Earthshaker,Chaos Knight,Meepo,True
Ursa,Centaur Warrunner,Legion Commander,Wraith King,Dragon Knight,Nyx Assassin,Viper,Monkey King,Slardar,Bounty Hunter,True
Phantom Lancer,Kunkka,Riki,Visage,Tiny,Lich,Bounty Hunter,Sniper,Timbersaw,Juggernaut,False
Bounty Hunter,Shadow Fiend,Elder Titan,Necrophos,Axe,Skywrath Mage,Pudge,Juggernaut,Spirit Breaker,Clockwerk,False
Clinkz,Bounty Hunter,Dazzle,Slark,Elder Titan,Earthshaker,Lone Druid,Medusa,Faceless Void,Lion,True
Monkey King,Skywrath Mage,Mirana,Sniper,Venomancer,Io,Axe,Pudge,Phantom Assassin,Sven,True
Zeus,Abaddon,Spirit Breaker,Luna,Nyx Assassin,Venomancer,Axe,Doom,Monkey King,Pudge,False
Phantom Lancer,Shadow Demon,Night Stalker,Storm Spirit,Ogre Magi,Undying,Enigma,Bloodseeker,Sven,Alchemist,True
Pugna,Sven,Chaos Knight,Pudge,Invoker,Enigma,Juggernaut,Kunkka,Faceless Void,Viper,True
Sven,Axe,Sniper,Shadow Fiend,Treant Protector,Viper,Invoker,Juggernaut,Phantom Assassin,Luna,True
Witch Doctor,Bounty Hunter,Night Stalker,Lone Druid,Underlord,Windranger,Zeus,Outworld Devourer,Ursa,Elder Titan,True
Phantom Assassin,Earthshaker,Alchemist,Pudge,Spectre,Sniper,Jakiro,Bloodseeker,Zeus,Lifestealer,True
Nyx Assassin,Timbersaw,Wraith King,Sven,Legion Commander,Medusa,Magnus,Necrophos,Tinker,Ember Spirit,False
Tidehunter,Clinkz,Enchantress,Riki,Arc Warden,Gyrocopter,Rubick,Ursa,Lion,Ancient Apparition,False
Morphling,Ancient Apparition,Pudge,Omniknight,Monkey King,Phantom Assassin,Windranger,Meepo,Sand King,Bloodseeker,True
Techies,Queen of Pain,Mirana,Enigma,Phantom Assassin,Lina,Shadow Demon,Clinkz,Enchantress,Medusa,False
Windranger,Pudge,Zeus,Lifestealer,Queen of Pain,Witch Doctor,Sven,Riki,Mirana,Spirit Breaker,False
Lich,Sand King,Sniper,Pugna,Pudge,Puck,Magnus,Sven,Earthshaker,Lina,True
Invoker,Lone Druid,Windranger,Sniper,Legion Commander,Axe,Lina,Crystal Maiden,Bristleback,Witch Doctor,False
Earthshaker,Lina,Enchantress,Enigma,Sven,Omniknight,Templar Assassin,Morphling,Treant Protector,Spectre,True
Wraith King,Timbersaw,Brewmaster,Drow Ranger,Huskar,Anti-Mage,Chen,Medusa,Death Prophet,Ursa,True
Brewmaster,Death Prophet,Bane,Axe,Undying,Arc Warden,Techies,Outworld Devourer,Ursa,Lion,True
Night Stalker,Clinkz,Alchemist,Storm Spirit,Leshrac,Axe,Keeper of the Light,Slark,Phantom Assassin,Windranger,False
Bristleback,Sniper,Pudge,Clinkz,Enigma,Queen of Pain,Jakiro,Phantom Assassin,Sand King,Ursa,False
Gyrocopter,Phantom Lancer,Ogre Magi,Vengeful Spirit,Outworld Devourer,Queen of Pain,Luna,Nature's Prophet,Venomancer,Lion,True
Omniknight,Io,Monkey King,Templar Assassin,Silencer,Witch Doctor,Necrophos,Weaver,Bounty Hunter,Clinkz,True
Skywrath Mage,Venomancer,Morphling,Tusk,Mirana,Pudge,Tiny,Naga Siren,Centaur Warrunner,Anti-Mage,True
Phantom Lancer,Mirana,Drow Ranger,Tinker,Tusk,Clinkz,Monkey King,Morphling,Puck,Phantom Assassin,True
Phoenix,Shadow Fiend,Zeus,Vengeful Spirit,Phantom Assassin,Clinkz,Sniper,Necrophos,Spectre,Luna,False
Tiny,Earthshaker,Bounty Hunter,Anti-Mage,Arc Warden,Kunkka,Lich,Sniper,Lycan,Ursa,False
Sniper,Puck,Razor,Oracle,Axe,Outworld Devourer,Jakiro,Juggernaut,Sven,Luna,True
Bloodseeker,Vengeful Spirit,Shadow Shaman,Sand King,Zeus,Clockwerk,Treant Protector,Clinkz,Omniknight,Brewmaster,True
Arc Warden,Nyx Assassin,Sven,Storm Spirit,Io,Axe,Shadow Fiend,Shadow Shaman,Puck,Spirit Breaker,True
Necrophos,Centaur Warrunner,Rubick,Arc Warden,Vengeful Spirit,Bane,Axe,Anti-Mage,Venomancer,Faceless Void,False
Doom,Shadow Fiend,Troll Warlord,Lich,Bounty Hunter,Ancient Apparition,Necrophos,Clockwerk,Wraith King,Pudge,True
Skywrath Mage,Jakiro,Keeper of the Light,Slark,Clinkz,Bristleback,Lina,Earthshaker,Phantom Assassin,Legion Commander,True
Tiny,Winter Wyvern,Visage,Io,Puck,Skywrath Mage,Storm Spirit,Omniknight,Legion Commander,Sven,False
Medusa,Pugna,Phantom Lancer,Rubick,Venomancer,Clockwerk,Omniknight,Bounty Hunter,Phantom Assassin,Death Prophet,True
Tinker,Shadow Shaman,Mirana,Monkey King,Slardar,Wraith King,Drow Ranger,Riki,Pudge,Ember Spirit,True
Phantom Lancer,Skywrath Mage,Sven,Crystal Maiden,Magnus,Slardar,Shadow Fiend,Ancient Apparition,Axe,Pudge,False
Lifestealer,Enigma,Necrophos,Dazzle,Axe,Clockwerk,Alchemist,Faceless Void,Skywrath Mage,Sven,True
Terrorblade,Omniknight,Enigma,Juggernaut,Drow Ranger,Beastmaster,Axe,Lone Druid,Magnus,Clinkz,True
